Timestamp,Tensión (V),Corriente (A),Potencia (W),Frecuencia (Hz),Factor Potencia,Potencia Aparente (VA),Potencia Reactiva (VAR),RSSI
2025-11-16T21:22:56.793Z,114,0.77,87.4,59.9,1,87.8,8.2,-17
2025-11-16T21:22:57.027Z,114.2,0.77,87.7,59.9,1,87.9,6.4,-17
2025-11-16T21:22:57.299Z,114.2,0.77,87.7,59.9,1,87.9,6.4,-17
2025-11-16T21:22:57.604Z,114.2,0.77,87.7,59.9,1,87.9,6.4,-17
2025-11-16T21:22:57.746Z,114.2,0.77,87.7,59.9,1,87.9,6.4,-17
2025-11-16T21:22:57.985Z,114.2,0.77,87.7,59.8,1,87.9,6.4,-17
2025-11-16T21:22:58.231Z,114,0.77,87.5,59.8,1,87.8,7,-17
2025-11-16T21:22:58.533Z,114,0.77,87.5,59.9,1,87.8,7,-17
2025-11-16T21:22:58.835Z,114,0.77,87.5,59.9,1,87.8,7,-17
2025-11-16T21:22:58.965Z,114,0.77,87.5,59.9,1,87.8,7,-17
2025-11-16T21:22:59.188Z,114,0.77,87.5,59.8,1,87.8,7,-24
2025-11-16T21:22:59.447Z,114,0.77,87.5,59.9,1,87.8,7,-17
2025-11-16T21:22:59.685Z,113.7,0.77,87,59.9,1,87.5,9.8,-17
2025-11-16T21:22:59.923Z,113.7,0.77,87,59.9,1,87.5,9.8,-17
2025-11-16T21:23:00.166Z,113.7,0.77,87,59.8,1,87.5,9.8,-17
2025-11-16T21:23:00.400Z,113.7,0.77,87,59.9,1,87.5,9.8,-17
2025-11-16T21:23:00.643Z,113.7,0.77,87,59.9,1,87.5,9.8,-17
2025-11-16T21:23:00.879Z,113.9,0.77,87.3,59.9,1,87.7,8.4,-17
2025-11-16T21:23:01.124Z,113.9,0.77,87.3,59.9,1,87.7,8.4,-17
2025-11-16T21:23:01.362Z,113.9,0.77,87.3,59.9,1,87.7,8.4,-17
2025-11-16T21:23:01.604Z,113.9,0.77,87.3,59.9,1,87.7,8.4,-17
2025-11-16T21:23:01.842Z,113.9,0.77,87.3,60,1,87.7,8.4,-17
2025-11-16T21:23:02.087Z,114.1,0.77,87.5,59.9,1,87.9,7.9,-17
2025-11-16T21:23:02.327Z,114.1,0.77,87.5,59.9,1,87.9,7.9,-17
2025-11-16T21:23:02.562Z,114.1,0.77,87.5,59.9,1,87.9,7.9,-17
2025-11-16T21:23:02.828Z,114.1,0.77,87.5,59.9,1,87.9,7.9,-17
2025-11-16T21:23:03.146Z,114.1,0.77,87.5,59.9,1,87.9,7.9,-17
2025-11-16T21:23:03.299Z,113.5,0.77,86.9,59.9,1,87.4,9.3,-17
2025-11-16T21:23:03.533Z,113.5,0.77,86.9,59.9,1,87.4,9.3,-17
2025-11-16T21:23:03.764Z,113.5,0.77,86.9,59.9,1,87.4,9.3,-17
2025-11-16T21:23:04.013Z,113.5,0.77,86.9,60,1,87.4,9.3,-17
2025-11-16T21:23:04.367Z,113.5,0.77,86.9,59.9,1,87.4,9.3,-17
2025-11-16T21:23:04.670Z,113.5,0.77,86.9,59.9,1,87.4,9.3,-17
2025-11-16T21:23:15.079Z,113.1,0.77,86.6,60,1,87.1,9.2,-17
2025-11-16T21:23:15.424Z,113.1,0.77,86.6,60,1,87.1,9.2,-17
2025-11-16T21:23:15.730Z,113.1,0.77,86.6,60,1,87.1,9.2,-17
2025-11-16T21:23:15.798Z,113.1,0.77,86.6,59.9,1,87.1,9.2,-17
2025-11-16T21:23:16.041Z,113.1,0.77,86.6,59.9,1,87.1,9.2,-17
2025-11-16T21:23:17.573Z,113.1,0.77,86.6,60,1,87.1,9.2,-17
2025-11-16T21:23:17.724Z,113.1,0.77,86.6,60,1,87.1,9.2,-17
2025-11-16T21:23:17.965Z,113.1,0.77,86.6,59.9,1,87.1,9.2,-17
2025-11-16T21:23:18.217Z,113.1,0.77,86.6,59.9,1,87.1,9.2,-17
2025-11-16T21:23:18.443Z,113.1,0.77,86.6,59.9,1,87.1,9.2,-17
2025-11-16T21:23:22.538Z,114.1,0.77,87.6,59.9,1,87.9,6.7,-20
2025-11-16T21:23:22.783Z,114.1,0.77,87.6,59.9,1,87.9,6.7,-20
2025-11-16T21:23:23.019Z,114.1,0.77,87.6,59.9,1,87.9,6.7,-20
2025-11-16T21:23:23.263Z,114.1,0.77,87.6,59.9,1,87.9,6.7,-20
2025-11-16T21:23:23.502Z,114.1,0.77,87.6,59.9,1,87.9,6.7,-20
2025-11-16T21:23:23.741Z,113.8,0.77,87.2,59.9,1,87.6,8.6,-20
2025-11-16T21:23:23.992Z,113.8,0.77,87.2,59.9,1,87.6,8.6,-20
2025-11-16T21:23:24.333Z,113.8,0.77,87.2,59.9,1,87.6,8.6,-20
2025-11-16T21:23:24.479Z,113.8,0.77,87.2,59.9,1,87.6,8.6,-20
2025-11-16T21:23:24.722Z,113.8,0.77,87.2,59.9,1,87.6,8.6,-20
2025-11-16T21:23:24.944Z,111.3,0.76,84.3,59.9,1,84.6,7,-20
2025-11-16T21:23:25.254Z,111.3,0.76,84.3,59.9,1,84.6,7,-20
2025-11-16T21:23:25.560Z,111.3,0.76,84.3,59.9,1,84.6,7,-19
2025-11-16T21:23:25.665Z,111.3,0.76,84.3,59.9,1,84.6,7,-19
2025-11-16T21:23:25.904Z,111.3,0.76,84.3,59.9,1,84.6,7,-19
2025-11-16T21:23:26.144Z,111.3,0.76,84.3,59.9,1,84.6,7,-19
2025-11-16T21:23:32.887Z,112,0.76,85.1,59.9,1,85.1,1.8,-18
2025-11-16T21:23:33.126Z,112,0.76,85.1,59.9,1,85.1,1.8,-18
2025-11-16T21:23:33.376Z,112,0.76,85.1,59.9,1,85.1,1.8,-18
2025-11-16T21:23:33.606Z,112,0.76,85.1,59.9,1,85.1,1.8,-18
2025-11-16T21:23:33.863Z,112,0.76,85.1,59.9,1,85.1,1.8,-18
2025-11-16T21:23:36.004Z,0,0,0,0,0,0,0,-74
2025-11-16T21:23:36.622Z,113.9,0.77,87.2,59.9,1,87.7,9.4,-18
2025-11-16T21:23:36.735Z,113.9,0.77,87.2,59.9,1,87.7,9.4,-19
2025-11-16T21:23:36.973Z,113.9,0.77,87.2,59.9,1,87.7,9.4,-18
2025-11-16T21:23:37.221Z,113.9,0.77,87.2,60,1,87.7,9.4,-18
2025-11-16T21:23:37.541Z,113.9,0.77,87.2,59.9,1,87.7,9.4,-18
2025-11-16T21:23:37.849Z,113.9,0.77,87.2,59.9,1,87.7,9.4,-18
2025-11-16T21:23:38.155Z,114.1,0.77,87.4,60,1,87.9,8.9,-18
2025-11-16T21:23:38.463Z,114.1,0.77,87.4,59.9,1,87.9,8.9,-18
2025-11-16T21:23:38.468Z,114.1,0.77,87.4,59.9,1,87.9,8.9,-18
2025-11-16T21:23:38.770Z,114.1,0.77,87.4,59.9,1,87.9,8.9,-18
2025-11-16T21:23:38.899Z,114.1,0.77,87.4,59.9,1,87.9,8.9,-19
2025-11-16T21:23:39.143Z,114.1,0.77,87.5,59.9,1,87.9,7.9,-18
2025-11-16T21:23:39.384Z,114.1,0.77,87.5,59.9,1,87.9,7.9,-18
2025-11-16T21:23:39.635Z,114.1,0.77,87.5,59.8,1,87.9,7.9,-18
2025-11-16T21:23:39.862Z,114.1,0.77,87.5,59.9,1,87.9,7.9,-18
2025-11-16T21:23:40.103Z,114.1,0.77,87.5,59.9,1,87.9,7.9,-18
2025-11-16T21:23:40.343Z,114.1,0.77,87.6,60,1,87.9,6.7,-18
2025-11-16T21:23:40.615Z,114.1,0.77,87.6,59.9,1,87.9,6.7,-18
2025-11-16T21:23:40.826Z,114.1,0.77,87.6,59.9,1,87.9,6.7,-19
2025-11-16T21:23:41.066Z,114.1,0.77,87.6,59.9,1,87.9,6.7,-19
2025-11-16T21:23:41.311Z,114.1,0.77,87.6,59.9,1,87.9,6.7,-19
2025-11-16T21:23:41.545Z,114.1,0.77,87.6,59.9,1,87.9,6.7,-19
2025-11-16T21:23:41.784Z,114.3,0.77,87.8,59.9,1,88,6.1,-19
2025-11-16T21:23:42.152Z,114.3,0.77,87.8,59.9,1,88,6.1,-18
2025-11-16T21:23:42.265Z,114.3,0.77,87.8,59.9,1,88,6.1,-18
2025-11-16T21:23:42.511Z,114.3,0.77,87.8,59.9,1,88,6.1,-18
2025-11-16T21:23:42.751Z,114.3,0.77,87.8,59.9,1,88,6.1,-19
2025-11-16T21:23:42.998Z,114.3,0.77,87.8,59.9,1,88,6.1,-19
2025-11-16T21:23:43.229Z,114.5,0.77,88,60,1,88.2,5.4,-17
2025-11-16T21:23:43.471Z,114.5,0.77,88,60,1,88.2,5.4,-17
2025-11-16T21:23:43.710Z,114.5,0.77,88,59.9,1,88.2,5.4,-17
2025-11-16T21:23:43.949Z,114.5,0.77,88,60,1,88.2,5.4,-17
2025-11-16T21:23:44.209Z,114.5,0.77,88,59.9,1,88.2,5.4,-17
2025-11-16T21:23:44.445Z,114.8,0.77,88.3,59.9,1,88.4,4.1,-17
2025-11-16T21:23:44.689Z,114.8,0.77,88.3,59.9,1,88.4,4.1,-17
2025-11-16T21:23:44.921Z,114.8,0.77,88.3,59.9,1,88.4,4.1,-17
2025-11-16T21:23:45.162Z,114.8,0.77,88.3,59.9,1,88.4,4.1,-17
2025-11-16T21:23:45.535Z,114.8,0.77,88.3,59.9,1,88.4,4.1,-17
2025-11-16T21:23:45.642Z,114.3,0.77,87.8,60,1,88,6.1,-17
2025-11-16T21:23:45.885Z,114.3,0.77,87.8,60,1,88,6.1,-17
2025-11-16T21:23:46.126Z,114.3,0.77,87.8,59.9,1,88,6.1,-17
2025-11-16T21:23:46.456Z,114.3,0.77,87.8,59.9,1,88,6.1,-17
2025-11-16T21:23:46.763Z,114.3,0.77,87.8,59.9,1,88,6.1,-17
2025-11-16T21:23:47.066Z,113.9,0.77,87.3,59.9,1,87.7,8.4,-17
2025-11-16T21:23:47.372Z,113.9,0.77,87.3,60,1,87.7,8.4,-17
2025-11-16T21:23:47.381Z,113.9,0.77,87.3,60,1,87.7,8.4,-17
2025-11-16T21:23:47.682Z,113.9,0.77,87.3,60,1,87.7,8.4,-17
2025-11-16T21:23:47.804Z,113.9,0.77,87.3,60,1,87.7,8.4,-17
2025-11-16T21:23:48.048Z,113.9,0.77,87.3,59.9,1,87.7,8.4,-17
2025-11-16T21:23:48.289Z,114,0.77,87.4,59.9,1,87.8,8.2,-17
2025-11-16T21:23:48.632Z,114,0.77,87.4,59.9,1,87.8,8.2,-17
2025-11-16T21:23:48.908Z,114,0.77,87.4,59.9,1,87.8,8.2,-17
2025-11-16T21:23:49.007Z,114,0.77,87.4,59.9,1,87.8,8.2,-17
2025-11-16T21:23:49.247Z,114,0.77,87.4,59.9,1,87.8,8.2,-17
2025-11-16T21:23:49.487Z,114.1,0.77,87.5,60,1,87.9,7.9,-17
2025-11-16T21:23:49.729Z,114.1,0.77,87.5,60,1,87.9,7.9,-17
2025-11-16T21:23:49.970Z,114.1,0.77,87.5,60,1,87.9,7.9,-17
2025-11-16T21:23:50.212Z,114.1,0.77,87.5,60,1,87.9,7.9,-17
2025-11-16T21:23:50.464Z,114.1,0.77,87.5,60,1,87.9,7.9,-17
2025-11-16T21:23:50.749Z,114.1,0.77,87.7,60,1,87.9,5.2,-17
2025-11-16T21:23:50.938Z,114.1,0.77,87.7,59.9,1,87.9,5.2,-17
2025-11-16T21:23:51.174Z,114.1,0.77,87.7,59.9,1,87.9,5.2,-17
2025-11-16T21:23:51.430Z,114.1,0.77,87.7,59.9,1,87.9,5.2,-17
2025-11-16T21:23:51.672Z,114.1,0.77,87.7,59.9,1,87.9,5.2,-17
2025-11-16T21:23:51.984Z,114.6,0.77,88.2,59.9,1,88.2,2.7,-17
2025-11-16T21:23:52.144Z,114.6,0.77,88.2,59.9,1,88.2,2.7,-17
2025-11-16T21:23:52.388Z,114.6,0.77,88.2,59.9,1,88.2,2.7,-17
2025-11-16T21:23:52.634Z,114.6,0.77,88.2,59.9,1,88.2,2.7,-17
2025-11-16T21:23:52.901Z,114.6,0.77,88.2,59.9,1,88.2,2.7,-17
2025-11-16T21:23:53.107Z,114.6,0.77,88.2,59.9,1,88.2,2.7,-17
2025-11-16T21:23:53.344Z,114.4,0.77,88,59.9,1,88.1,3.9,-17
2025-11-16T21:23:53.592Z,114.4,0.77,88,59.9,1,88.1,3.9,-17
2025-11-16T21:23:53.830Z,114.4,0.77,88,59.9,1,88.1,3.9,-17
2025-11-16T21:23:54.065Z,114.4,0.77,88,59.9,1,88.1,3.9,-17
2025-11-16T21:23:54.436Z,114.4,0.77,88,60,1,88.1,3.9,-17
2025-11-16T21:23:54.551Z,114.5,0.77,88.1,60,1,88.2,3.4,-17
2025-11-16T21:23:54.790Z,114.5,0.77,88.1,60,1,88.2,3.4,-17
2025-11-16T21:23:55.028Z,114.5,0.77,88.1,60,1,88.2,3.4,-17
2025-11-16T21:23:55.268Z,114.5,0.77,88.1,60,1,88.2,3.4,-17
2025-11-16T21:23:55.509Z,114.5,0.77,88.1,60,1,88.2,3.4,-17
2025-11-16T21:23:55.750Z,114.2,0.77,87.7,59.9,1,87.9,6.4,-17
2025-11-16T21:23:55.992Z,114.2,0.77,87.7,59.9,1,87.9,6.4,-17
2025-11-16T21:23:56.234Z,114.2,0.77,87.7,59.9,1,87.9,6.4,-17
2025-11-16T21:23:56.588Z,114.2,0.77,87.7,59.9,1,87.9,6.4,-17
2025-11-16T21:23:56.896Z,114.2,0.77,87.7,59.9,1,87.9,6.4,-17
2025-11-16T21:23:56.950Z,114.2,0.77,87.7,59.9,1,87.9,6.4,-17
2025-11-16T21:23:57.193Z,113.3,0.77,86.7,60,1,87.2,9.7,-17
2025-11-16T21:23:57.510Z,113.3,0.77,86.7,60,1,87.2,9.7,-17
2025-11-16T21:23:57.827Z,113.3,0.77,86.7,60,1,87.2,9.7,-17
2025-11-16T21:23:58.125Z,113.3,0.77,86.7,59.9,1,87.2,9.7,-17
2025-11-16T21:23:58.175Z,113.3,0.77,86.7,59.9,1,87.2,9.7,-17
2025-11-16T21:23:58.440Z,113.7,0.77,87.2,60,1,87.5,7.8,-17
2025-11-16T21:23:58.741Z,113.7,0.77,87.2,60,1,87.5,7.8,-17
2025-11-16T21:23:59.044Z,113.7,0.77,87.2,60,1,87.5,7.8,-17
2025-11-16T21:23:59.353Z,113.7,0.77,87.2,59.9,1,87.5,7.8,-17
2025-11-16T21:23:59.407Z,113.7,0.77,87.2,59.9,1,87.5,7.8,-17
2025-11-16T21:23:59.608Z,113.7,0.77,87.2,60,1,87.5,7.8,-17
2025-11-16T21:23:59.972Z,114.3,0.77,87.9,59.9,1,88,4.4,-17
2025-11-16T21:24:00.085Z,114.3,0.77,87.9,59.9,1,88,4.4,-17
2025-11-16T21:24:00.332Z,114.3,0.77,87.9,60,1,88,4.4,-17
2025-11-16T21:24:00.594Z,114.3,0.77,87.9,60,1,88,4.4,-17
2025-11-16T21:24:00.890Z,114.3,0.77,87.9,59.9,1,88,4.4,-17
2025-11-16T21:24:03.449Z,113.9,0.77,87.3,60,1,87.7,8.4,-17
2025-11-16T21:24:03.697Z,113.9,0.77,87.3,60,1,87.7,8.4,-17
2025-11-16T21:24:03.932Z,113.9,0.77,87.3,59.9,1,87.7,8.4,-17
2025-11-16T21:24:04.182Z,113.9,0.77,87.3,59.9,1,87.7,8.4,-17
2025-11-16T21:24:04.412Z,113.9,0.77,87.3,59.9,1,87.7,8.4,-17
2025-11-16T21:24:04.666Z,113.9,0.77,87.3,60,1,87.7,8.4,-17
2025-11-16T21:24:04.899Z,113.8,0.77,87.3,59.9,1,87.6,7.6,-17
2025-11-16T21:24:05.189Z,113.8,0.77,87.3,59.9,1,87.6,7.6,-17
2025-11-16T21:24:05.498Z,113.8,0.77,87.3,59.9,1,87.6,7.6,-17
2025-11-16T21:24:05.804Z,113.8,0.77,87.3,59.9,1,87.6,7.6,-17
2025-11-16T21:24:06.112Z,113.8,0.77,87.3,59.9,1,87.6,7.6,-19
2025-11-16T21:24:06.121Z,113.5,0.77,86.9,59.9,1,87.4,9.3,-19
2025-11-16T21:24:06.417Z,113.5,0.77,86.9,59.9,1,87.4,9.3,-19
2025-11-16T21:24:06.728Z,113.5,0.77,86.9,59.9,1,87.4,9.3,-19
2025-11-16T21:24:07.036Z,113.5,0.77,86.9,59.9,1,87.4,9.3,-19
2025-11-16T21:24:07.082Z,113.5,0.77,86.9,60,1,87.4,9.3,-19
2025-11-16T21:24:07.314Z,113.5,0.77,87,59.9,1,87.4,8.3,-19
2025-11-16T21:24:07.651Z,113.5,0.77,87,59.9,1,87.4,8.3,-19
2025-11-16T21:24:07.798Z,113.5,0.77,87,59.9,1,87.4,8.3,-19
2025-11-16T21:24:08.032Z,113.5,0.77,87,59.9,1,87.4,8.3,-19
2025-11-16T21:24:08.267Z,113.5,0.77,87,60,1,87.4,8.3,-19
2025-11-16T21:24:08.515Z,113.4,0.77,86.9,60,1,87.3,8.5,-19
2025-11-16T21:24:08.881Z,113.4,0.77,86.9,59.9,1,87.3,8.5,-19
2025-11-16T21:24:09.011Z,113.4,0.77,86.9,60,1,87.3,8.5,-19
2025-11-16T21:24:09.229Z,113.4,0.77,86.9,59.9,1,87.3,8.5,-19
2025-11-16T21:24:09.488Z,113.4,0.77,86.9,59.9,1,87.3,8.5,-19
2025-11-16T21:24:09.710Z,113.4,0.77,86.9,60,1,87.3,8.5,-19
2025-11-16T21:24:09.949Z,113.3,0.77,86.8,60,1,87.2,8.8,-19
2025-11-16T21:24:10.193Z,113.3,0.77,86.8,60,1,87.2,8.8,-19
2025-11-16T21:24:10.443Z,113.3,0.77,86.8,59.9,1,87.2,8.8,-19
2025-11-16T21:24:10.673Z,113.3,0.77,86.8,59.9,1,87.2,8.8,-19
2025-11-16T21:24:10.913Z,113.3,0.77,86.8,60,1,87.2,8.8,-19
2025-11-16T21:24:11.153Z,113.4,0.77,86.8,59.9,1,87.3,9.5,-19
2025-11-16T21:24:11.395Z,113.4,0.77,86.8,59.9,1,87.3,9.5,-19
2025-11-16T21:24:11.636Z,113.4,0.77,86.8,59.9,1,87.3,9.5,-19
2025-11-16T21:24:11.953Z,113.4,0.77,86.8,59.9,1,87.3,9.5,-19
2025-11-16T21:24:12.255Z,113.4,0.77,86.8,60,1,87.3,9.5,-19
2025-11-16T21:24:12.562Z,113.4,0.77,86.8,60,1,87.3,9.5,-19
2025-11-16T21:24:30.403Z,113.1,0.77,86.5,60,1,87.1,10.1,-19
2025-11-16T21:24:30.687Z,113.1,0.77,86.5,60,1,87.1,10.1,-19
2025-11-16T21:24:30.994Z,113.1,0.77,86.5,59.9,1,87.1,10.1,-19
2025-11-16T21:24:31.310Z,113.1,0.77,86.5,59.9,1,87.1,10.1,-19
2025-11-16T21:24:31.610Z,113.1,0.77,86.5,59.9,1,87.1,10.1,-19
2025-11-16T21:24:31.620Z,113.1,0.77,86.5,60,1,87.1,10.1,-19
2025-11-16T21:24:31.850Z,114.7,0.77,88.3,59.9,1,88.3,1.8,-19
2025-11-16T21:24:32.229Z,114.7,0.77,88.3,59.9,1,88.3,1.8,-19
2025-11-16T21:24:32.328Z,114.7,0.77,88.3,60,1,88.3,1.8,-19
2025-11-16T21:24:32.575Z,114.7,0.77,88.3,59.9,1,88.3,1.8,-19
2025-11-16T21:24:32.808Z,114.7,0.77,88.3,59.9,1,88.3,1.8,-19
2025-11-16T21:24:34.372Z,120.1,0.79,94.7,59.9,1,94.9,5.8,-19
2025-11-16T21:24:34.489Z,120.1,0.79,94.7,59.9,1,94.9,5.8,-19
2025-11-16T21:24:34.730Z,120.1,0.79,94.7,59.9,1,94.9,5.8,-19
2025-11-16T21:24:34.988Z,120.1,0.79,94.7,59.9,1,94.9,5.8,-19
2025-11-16T21:24:35.212Z,120.1,0.79,94.7,59.9,1,94.9,5.8,-19
2025-11-16T21:24:35.451Z,120.3,0.79,94.9,60,1,95,5.1,-19
2025-11-16T21:24:35.695Z,120.3,0.79,94.9,60,1,95,5.1,-19
2025-11-16T21:24:35.935Z,120.3,0.79,94.9,59.9,1,95,5.1,-19
2025-11-16T21:24:36.183Z,120.3,0.79,94.9,60,1,95,5.1,-19
2025-11-16T21:24:36.439Z,120.3,0.79,94.9,59.9,1,95,5.1,-19
2025-11-16T21:24:36.664Z,120.2,0.79,94.8,59.9,1,95,5.5,-19
2025-11-16T21:24:36.911Z,120.2,0.79,94.8,59.9,1,95,5.5,-19
2025-11-16T21:24:37.154Z,120.2,0.79,94.8,60,1,95,5.5,-19
2025-11-16T21:24:37.447Z,120.2,0.79,94.8,59.9,1,95,5.5,-19
2025-11-16T21:24:37.754Z,120.2,0.79,94.8,59.9,1,95,5.5,-19
2025-11-16T21:24:38.065Z,120.2,0.79,94.8,60,1,95,5.5,-19
2025-11-16T21:24:38.370Z,120.1,0.79,94.7,59.9,1,94.9,5.8,-19
2025-11-16T21:24:38.378Z,120.1,0.79,94.7,59.9,1,94.9,5.8,-19
2025-11-16T21:24:38.605Z,120.1,0.79,94.7,59.9,1,94.9,5.8,-19
2025-11-16T21:24:38.828Z,120.1,0.79,94.7,60,1,94.9,5.8,-19
2025-11-16T21:24:39.073Z,120.1,0.79,94.7,59.9,1,94.9,5.8,-19
2025-11-16T21:24:39.311Z,120,0.79,94.6,59.9,1,94.8,6.2,-19
2025-11-16T21:24:39.603Z,120,0.79,94.6,60,1,94.8,6.2,-19
2025-11-16T21:24:39.903Z,120,0.79,94.6,59.9,1,94.8,6.2,-19
2025-11-16T21:24:40.209Z,120,0.79,94.6,59.9,1,94.8,6.2,-19
2025-11-16T21:24:40.274Z,120,0.79,94.6,59.9,1,94.8,6.2,-18
2025-11-16T21:24:40.516Z,120,0.79,94.6,59.9,1,94.8,6.2,-18
2025-11-16T21:24:40.824Z,120,0.79,94.6,60,1,94.8,6.2,-18
2025-11-16T21:24:41.133Z,120,0.79,94.6,60,1,94.8,6.2,-19
2025-11-16T21:24:41.442Z,120,0.79,94.6,59.9,1,94.8,6.2,-19
2025-11-16T21:24:41.487Z,120,0.79,94.6,60,1,94.8,6.2,-19
2025-11-16T21:24:41.714Z,120,0.79,94.6,59.9,1,94.8,6.2,-19
2025-11-16T21:24:41.951Z,119.4,0.79,93.8,60,1,94.3,9.9,-19
2025-11-16T21:24:42.204Z,119.4,0.79,93.8,59.9,1,94.3,9.9,-19
2025-11-16T21:24:42.433Z,119.4,0.79,93.8,60,1,94.3,9.9,-19
2025-11-16T21:24:42.685Z,119.4,0.79,93.8,60,1,94.3,9.9,-19
2025-11-16T21:24:42.921Z,119.4,0.79,93.8,59.9,1,94.3,9.9,-19
2025-11-16T21:24:43.281Z,119.4,0.79,93.8,59.9,1,94.3,9.9,-19
2025-11-16T21:24:45.806Z,117.6,0.78,91.7,60,1,91.7,2.3,-19
2025-11-16T21:24:46.049Z,117.6,0.78,91.7,59.9,1,91.7,2.3,-19
2025-11-16T21:24:46.363Z,117.6,0.78,91.7,59.9,1,91.7,2.3,-19
2025-11-16T21:24:46.664Z,117.6,0.78,91.7,59.9,1,91.7,2.3,-19
2025-11-16T21:24:46.765Z,117.6,0.78,91.7,59.9,1,91.7,2.3,-19
2025-11-16T21:24:49.648Z,119.3,0.79,93.7,59.9,1,94.2,10.1,-17
2025-11-16T21:24:49.888Z,119.3,0.79,93.7,59.9,1,94.2,10.1,-17
2025-11-16T21:24:50.131Z,119.3,0.79,93.7,59.9,1,94.2,10.1,-17
2025-11-16T21:24:50.375Z,119.3,0.79,93.7,60,1,94.2,10.1,-17
2025-11-16T21:24:50.613Z,119.3,0.79,93.7,60,1,94.2,10.1,-17
2025-11-16T21:24:50.961Z,118.9,0.79,93.3,59.9,1,93.9,10.9,-17
2025-11-16T21:24:51.269Z,118.9,0.79,93.3,59.9,1,93.9,10.9,-17
2025-11-16T21:24:51.339Z,118.9,0.79,93.3,60,1,93.9,10.9,-17
2025-11-16T21:24:51.591Z,118.9,0.79,93.3,60,1,93.9,10.9,-17
2025-11-16T21:24:51.893Z,118.9,0.79,93.3,60,1,93.9,10.9,-17
2025-11-16T21:24:52.077Z,118.9,0.79,93.3,60,1,93.9,10.9,-17
2025-11-16T21:24:52.313Z,118.9,0.79,93.3,60,1,93.9,10.9,-18
2025-11-16T21:24:52.550Z,118.9,0.79,93.3,60,1,93.9,10.9,-18
2025-11-16T21:24:52.793Z,118.9,0.79,93.3,60,1,93.9,10.9,-18
2025-11-16T21:24:53.023Z,118.9,0.79,93.3,60,1,93.9,10.9,-18
2025-11-16T21:24:53.269Z,118.9,0.79,93.5,60,1,93.9,9,-18
2025-11-16T21:24:53.507Z,119.1,0.79,93.5,60,1,94.1,10.5,-17
2025-11-16T21:24:53.750Z,119.1,0.79,93.5,60,1,94.1,10.5,-17
2025-11-16T21:24:53.990Z,119.1,0.79,93.5,60,1,94.1,10.5,-18
2025-11-16T21:24:54.343Z,119.1,0.79,93.5,60,1,94.1,10.5,-18
2025-11-16T21:24:54.649Z,119.1,0.79,93.5,60,1,94.1,10.5,-18
2025-11-16T21:24:54.707Z,119.1,0.79,93.5,60,1,94.1,10.5,-18
2025-11-16T21:24:54.947Z,119.1,0.79,93.5,60,1,94.1,10.5,-18
2025-11-16T21:24:55.189Z,119.1,0.79,93.5,60,1,94.1,10.5,-18
2025-11-16T21:24:55.432Z,119.1,0.79,93.5,60,1,94.1,10.5,-18
2025-11-16T21:24:55.671Z,119.1,0.79,93.5,60,1,94.1,10.5,-18
2025-11-16T21:24:55.914Z,119.2,0.79,93.6,60,1,94.2,10.3,-18
2025-11-16T21:24:56.150Z,119.2,0.79,93.6,60,1,94.2,10.3,-17
2025-11-16T21:24:56.390Z,119.2,0.79,93.6,60,1,94.2,10.3,-18
2025-11-16T21:24:56.632Z,119.2,0.79,93.6,60,1,94.2,10.3,-18
2025-11-16T21:24:56.871Z,119.2,0.79,93.6,60,1,94.2,10.3,-18
2025-11-16T21:24:57.115Z,119.2,0.79,93.6,60,1,94.2,10.3,-17
2025-11-16T21:24:57.413Z,118.9,0.79,93.3,60,1,93.9,10.9,-18
2025-11-16T21:24:57.596Z,118.9,0.79,93.3,60,1,93.9,10.9,-18
2025-11-16T21:24:57.833Z,118.9,0.79,93.3,60,1,93.9,10.9,-17
2025-11-16T21:24:58.079Z,118.9,0.79,93.3,60,1,93.9,10.9,-18
2025-11-16T21:24:58.343Z,118.9,0.79,93.3,60,1,93.9,10.9,-18
2025-11-16T21:24:58.644Z,118.8,0.79,93.2,60,1,93.9,11,-19
2025-11-16T21:24:58.798Z,118.8,0.79,93.2,60,1,93.9,11,-19
2025-11-16T21:24:59.047Z,118.8,0.79,93.2,60,1,93.9,11,-19
2025-11-16T21:24:59.276Z,118.8,0.79,93.2,60,1,93.9,11,-19
2025-11-16T21:24:59.519Z,118.8,0.79,93.2,60,1,93.9,11,-19
2025-11-16T21:24:59.876Z,118.8,0.79,93.2,60,1,93.9,11,-19
2025-11-16T21:25:10.317Z,117.3,0.78,91.3,59.9,1,91.5,6,-19
2025-11-16T21:25:10.368Z,117.3,0.78,91.3,60,1,91.5,6,-19
2025-11-16T21:25:10.588Z,117.3,0.78,91.3,60,1,91.5,6,-19
2025-11-16T21:25:10.830Z,117.3,0.78,91.3,59.9,1,91.5,6,-19
2025-11-16T21:25:11.098Z,117.3,0.78,91.3,59.9,1,91.5,6,-19
2025-11-16T21:25:11.312Z,117.4,0.78,91.5,59.9,1,91.6,3.6,-19
2025-11-16T21:25:11.553Z,117.4,0.78,91.5,60,1,91.6,3.6,-18
2025-11-16T21:25:11.859Z,117.4,0.78,91.5,60,1,91.6,3.6,-19
2025-11-16T21:25:12.162Z,117.4,0.78,91.5,59.9,1,91.6,3.6,-19
2025-11-16T21:25:12.466Z,117.4,0.78,91.5,59.9,1,91.6,3.6,-19
